MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
50,RL,1.6313704001963978,2.3273380177631378,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,BrkTil,3,3,-1,1,0.0,1,0.0,2.101793759027475,2.101793759027475,GasA,2,Y,SBrkr,2.101793759027475,0.0,2.075776091887041,2.171794521143586,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,3,1.1622831138840004,5,0.5265890341390446,Detchd,1954.0,1,0.7412763113750154,1.9838922426693084,3,3,2,0.0,0.0,1.95596482071691,0.0,0.0,0.0,0.0,Jun,2009,WD,Normal
70,RL,1.6313704001963978,2.290712409213045,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1910,2008,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,3,3,-1,1,0.0,1,0.0,1.9919374395287388,1.9919374395287388,GasA,4,Y,SBrkr,2.058761587497772,2.032694916281349,0.0,2.1321615155577556,0.0,0.0,0.7412763113750154,0.0,0.959134838920824,0.5265890341390446,3,1.026672031199051,7,0.0,Detchd,2008.0,1,0.7412763113750154,2.0065686055580243,3,3,2,0.0,0.0,1.74525954872198,0.0,0.0,0.0,0.0,Aug,2009,WD,Normal
30,RL,1.7067206012930416,2.261173278792782,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,2,5,1940,1950,Gable,CompShg,Stucco,Stucco,0.0,1,2,PConc,2,3,-1,1,0.0,1,0.0,1.9506256168552831,1.9506256168552831,GasA,3,N,FuseA,2.001065002653271,0.0,0.0,2.001065002653271,0.5265890341390446,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,3,0.959134838920824,7,0.0,NA,0.0,0,0.0,0.0,0,0,0,0.0,1.6876424851132221,0.0,0.0,0.0,0.0,0.0,Jun,2009,WD,Normal
30,RL,1.6313704001963978,2.3309192623212813,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,BrkTil,3,3,-1,1,0.0,1,0.0,2.025597515002669,2.025597515002669,GasA,2,N,SBrkr,2.0466213914561977,0.0,0.0,2.0466213914561977,0.0,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,3,0.959134838920824,7,0.0,Detchd,1980.0,3,0.7412763113750154,1.9957667194465685,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jun,2009,WD,Normal
30,RL,1.6313704001963978,2.3309192623212813,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,BrkTil,3,3,-1,1,0.0,1,0.0,2.0078523377987656,2.0078523377987656,GasA,2,Y,FuseA,2.0265087481035677,0.0,0.0,2.0265087481035677,0.0,0.0,0.5265890341390446,0.5265890341390446,0.5265890341390446,0.5265890341390446,2,0.959134838920824,7,0.0,Detchd,1959.0,1,0.5265890341390446,1.9127139332707952,3,3,2,0.0,1.4892992254175486,0.0,0.0,0.0,0.0,0.0,Nov,2009,WD,Normal
90,RL,1.6876424851132221,2.3201293281486857,Pave,Reg,Lvl,3,Corner,Gtl,NAmes,Artery,Norm,Duplex,2Story,6,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,1.9707236282233618,2,2,CBlock,3,3,-1,1,0.0,1,0.0,2.0955730403529254,2.0955730403529254,GasA,2,Y,SBrkr,2.0955730403529254,2.100200719217843,0.0,2.1795001942786048,0.0,0.0,0.7412763113750154,0.7412763113750154,1.0804178182729878,0.7412763113750154,2,1.2711498482847257,7,0.0,Attchd,1969.0,2,0.8697416861919439,2.055564282606716,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aug,2009,WD,Normal
20,RL,1.6920895459931111,2.324800266257216,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1963,Gable,CompShg,HdBoard,HdBoard,1.9006676027900098,2,2,CBlock,3,3,-1,3,1.9392082175256102,1,0.0,2.0674639420128424,2.1078544392506733,GasA,1,Y,SBrkr,2.1078544392506733,0.0,0.0,2.1078544392506733,0.0,0.0,0.5265890341390446,0.5265890341390446,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,Attchd,1963.0,1,0.5265890341390446,1.9315065352001681,3,3,2,0.0,0.0,0.0,0.0,1.8531520084405109,0.0,0.0,Jun,2009,WD,Normal
20,RL,1.6783497616208911,2.337004806219791,Pave,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,4,1967,1967,Gable,CompShg,HdBoard,HdBoard,0.0,1,2,CBlock,3,2,-1,4,2.0505192396434,3,1.6313704001963978,1.7389471062414084,2.072912406768814,GasA,3,Y,SBrkr,2.072912406768814,0.0,0.0,2.072912406768814,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,6,0.5265890341390446,Attchd,1967.0,2,0.7412763113750154,1.9707236282233618,3,3,2,0.0,0.0,1.801090104041353,0.0,0.0,0.0,0.0,May,2009,WD,Normal
20,RL,1.637662762520353,2.3014415269931354,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1958,2007,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,1,6,2.0300839515815,1,0.0,1.8457296531480492,2.0616040242258244,GasA,3,Y,SBrkr,2.0616040242258244,0.0,0.0,2.0616040242258244,0.5265890341390446,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,3,1.0804178182729878,7,0.0,Detchd,1985.0,1,0.7412763113750154,1.9707236282233618,3,3,2,0.0,0.0,1.5604997616108316,0.0,0.0,0.0,1.9617085993863232,Sep,2009,WD,Normal
20,RL,1.7067206012930416,2.3277493613483466,Pave,IR1,Lvl,3,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Hip,CompShg,Plywood,Plywood,1.7867156538126496,2,2,CBlock,3,3,-1,3,1.9884835875196611,1,0.0,1.9916940006601098,2.0805041246987743,GasA,3,Y,FuseA,2.0805041246987743,0.0,0.0,2.0805041246987743,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.026672031199051,7,0.0,Detchd,1957.0,1,0.5265890341390446,1.9070714954756425,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apr,2009,WD,Normal
20,RL,1.6853704905634923,2.313039352423886,Pave,IR1,HLS,3,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Flat,Tar&Grv,Wd Sdng,Wd Sdng,1.68988188256892,2,2,CBlock,4,3,3,1,0.0,1,0.0,1.8052356503890232,1.8052356503890232,GasA,1,Y,SBrkr,2.0846046478524793,0.0,0.0,2.0846046478524793,0.0,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.026672031199051,7,0.5265890341390446,Basment,1958.0,2,0.5265890341390446,1.9392082175256102,3,3,2,0.0,1.4741440143630178,1.6437209301888343,0.0,0.0,0.0,0.0,Apr,2009,WD,Normal
50,RL,1.6313704001963978,2.302113881047063,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,CBlock,3,3,2,3,2.005921486076503,1,0.0,1.818853419699573,2.0385673564544904,GasA,3,N,SBrkr,2.033552325467558,1.9330849197075204,0.0,2.083621105656923,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.026672031199051,7,0.0,Detchd,1989.0,1,0.7412763113750154,2.0545730247502716,3,3,2,0.0,0.0,0.0,0.0,1.863574168980396,0.0,0.0,Dec,2009,COD,Abnorml
20,RL,1.6632944814375767,2.2927965044346705,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,0.0,2,2,CBlock,3,3,-1,1,0.0,1,0.0,2.0730332048701134,2.0730332048701134,GasA,3,Y,SBrkr,2.0730332048701134,0.0,0.0,2.0730332048701134,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,Attchd,1958.0,2,0.5265890341390446,1.9001616577562157,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mar,2009,WD,Normal
20,RL,1.6313704001963978,2.290712409213045,Pave,Reg,Lvl,3,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,MetalSd,MetalSd,0.0,2,3,CBlock,3,4,-1,5,2.0078523377987656,4,1.7289490519659823,0.0,2.0277726112086545,GasA,2,Y,SBrkr,2.0277726112086545,0.0,0.0,2.0277726112086545,0.5265890341390446,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,0.959134838920824,7,0.0,Detchd,1952.0,1,0.5265890341390446,1.8694605040153234,3,3,2,0.0,1.6551961525056738,0.0,0.0,0.0,0.0,0.0,Sep,2009,WD,Normal
80,RL,1.6853704905634923,2.3013164699169826,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1959,1959,Gable,CompShg,BrkFace,Plywood,0.0,2,2,CBlock,4,3,2,6,1.956291014386414,3,1.7163798514467992,0.0,1.9838922426693084,GasA,2,Y,SBrkr,2.088977655004781,0.0,0.0,2.088977655004781,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,Attchd,1959.0,2,0.5265890341390446,1.8970839874548464,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jul,2009,WD,Normal
50,RL,1.6313704001963978,2.3309192623212813,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,4,7,1949,1996,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,CBlock,3,3,-1,1,0.0,1,0.0,2.0444661777473803,2.0444661777473803,GasA,2,Y,FuseF,2.0444661777473803,2.0076393464032622,0.0,2.114755672566324,0.0,0.0,0.7412763113750154,0.0,0.959134838920824,0.5265890341390446,2,1.0804178182729878,7,0.0,Detchd,1949.0,1,0.5265890341390446,1.9392082175256102,3,3,2,0.0,1.844195357303668,0.0,0.0,0.0,0.0,0.0,Aug,2009,WD,Normal
50,RL,1.6313704001963978,2.302113881047063,Pave,Reg,Lvl,3,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1948,1994,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,CBlock,3,3,-1,2,1.757131886054717,1,0.0,2.0299077797724374,2.049334012932915,GasA,2,Y,SBrkr,2.075776091887041,0.0,1.9556377660352045,2.117525811072383,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,Detchd,1994.0,1,0.7412763113750154,1.9957667194465685,3,3,2,1.8243068483519838,1.5284269505599697,0.0,0.0,0.0,0.0,0.0,Aug,2009,COD,Abnorml
60,RL,1.6759380249901916,2.2957699664958575,Pave,Reg,Lvl,3,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,1.9519820823132483,2,2,CBlock,3,3,-1,1,0.0,1,0.0,2.036087065769243,2.036087065769243,GasA,2,Y,SBrkr,2.0670826348753892,2.0414748894436863,0.0,2.13999831302886,0.0,0.0,0.5265890341390446,0.5265890341390446,0.959134838920824,0.5265890341390446,2,1.1622831138840004,7,0.0,Attchd,1964.0,1,0.7412763113750154,1.9715897178889294,3,3,2,0.0,1.6144954397020792,0.0,0.0,0.0,0.0,0.0,Mar,2009,WD,Normal
90,RL,1.6734888160092363,2.3085769766160644,Pave,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,1.7627277196400848,2,3,CBlock,4,3,2,6,2.0602593943546257,1,0.0,0.0,2.0602593943546257,GasA,3,Y,SBrkr,2.0602593943546257,0.0,0.0,2.0602593943546257,0.5265890341390446,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,3,0.959134838920824,7,0.0,Attchd,1978.0,1,0.7412763113750154,1.9929062873912258,3,3,2,0.0,1.5504460211620947,0.0,0.0,0.0,0.0,0.0,Nov,2009,WD,Normal
20,RL,1.6853704905634923,2.3005120105518624,Pave,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,0.0,2,2,CBlock,3,3,-1,4,2.0435299576674537,1,0.0,1.8553017984487439,2.073515095516738,GasA,2,Y,SBrkr,2.073515095516738,0.0,0.0,2.073515095516738,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.5265890341390446,Attchd,1963.0,2,0.5265890341390446,1.8839936846137324,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apr,2009,WD,Normal
50,RM,1.6551961525056738,2.231529094946401,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1935,1998,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,PConc,3,3,-1,1,0.0,1,0.0,2.0547151639024506,2.0547151639024506,GasA,3,Y,SBrkr,2.0488863593143885,1.9809980539999918,0.0,2.107678339122222,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.0,Detchd,1920.0,1,0.5265890341390446,1.8072636887169242,2,2,1,1.6109034750189168,0.0,1.5504460211620947,0.0,0.0,0.0,0.0,Jun,2009,WD,Normal
90,RM,1.6214540309583532,2.32636759124107,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,6,5,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,CBlock,3,3,1,2,2.008489022019593,1,0.0,1.9211702864987459,2.0643766440761278,GasA,3,N,FuseA,2.0643766440761278,2.0643766440761278,0.0,2.1486197425317033,0.5265890341390446,0.0,0.7412763113750154,0.0,0.959134838920824,0.7412763113750154,2,1.2711498482847257,7,0.0,Detchd,1920.0,1,0.7412763113750154,1.914541129043442,2,3,0,0.0,1.4741440143630178,1.8141402142832723,0.0,0.0,0.0,0.0,Jun,2009,WD,Normal
50,RM,1.7067206012930416,2.366397928178976,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1910,2003,Gable,CompShg,VinylSd,VinylSd,0.0,2,3,CBlock,3,3,-1,1,0.0,1,0.0,1.8694605040153234,1.8694605040153234,GasA,2,Y,SBrkr,2.040995375522574,1.9752733740725503,0.0,2.1011406187964,0.0,0.0,0.5265890341390446,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.0,Detchd,1959.0,1,0.7412763113750154,1.9683836306012874,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jul,2009,WD,Normal
70,RM,1.7067206012930416,2.3224260569203197,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1910,2002,Gable,CompShg,VinylSd,VinylSd,0.0,3,2,CBlock,3,3,-1,1,0.0,1,0.0,1.977486115075459,1.977486115075459,GasA,4,Y,SBrkr,2.0333813509294165,2.0218796785726947,0.0,2.115002986312667,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,2,1.1247482629090362,7,0.0,NA,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.8206950566924849,0.0,0.0,0.0,0.0,Mar,2009,WD,Normal
70,RM,1.6214540309583532,2.2788195587517115,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,BrkTil,3,3,-1,5,1.9523188996492962,1,0.0,1.886830523322648,2.0199754438593875,GasA,2,Y,FuseA,2.0499281657844186,2.0199754438593875,0.0,2.1224770688150874,0.0,0.0,0.5265890341390446,0.5265890341390446,0.8697416861919439,0.5265890341390446,2,1.1247482629090362,7,0.5265890341390446,Detchd,1939.0,1,0.7412763113750154,1.945047123513961,3,3,2,0.0,1.5284269505599697,0.0,0.0,1.8260781474077188,0.0,0.0,Oct,2009,WD,Normal
190,RM,1.6407200993500939,2.29652486351432,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Artery,Norm,2fmCon,2Story,4,6,1920,1950,Gable,CompShg,AsbShng,AsbShng,0.0,1,2,BrkTil,2,1,-1,1,0.0,1,0.0,2.0012901084703705,2.0012901084703705,GasA,3,N,SBrkr,2.0800516042679154,2.0012901084703705,0.0,2.1329300926869745,0.0,0.0,0.7412763113750154,0.0,0.959134838920824,0.7412763113750154,1,1.1622831138840004,7,0.0,NA,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.7924169706841675,0.0,0.0,0.0,0.0,Oct,2009,WD,Normal
50,RM,1.6180113091810355,2.3247134508267826,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1910,1950,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,BrkTil,2,3,-1,1,0.0,1,0.0,2.039544719038684,2.039544719038684,GasA,3,N,SBrkr,2.039544719038684,2.0112090454763987,0.0,2.1135939727802433,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,NA,0.0,0,0.0,0.0,0,0,0,1.6853704905634923,0.0,1.8719957290222062,0.0,0.0,0.0,0.0,Jul,2009,WD,Normal
50,RM,1.5957092304038698,2.2720930397111068,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1950,1970,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,4,CBlock,3,3,-1,4,1.9392082175256102,1,0.0,1.9392082175256102,2.034063738526142,GasA,2,Y,FuseA,2.034063738526142,1.9919374395287388,0.0,2.1031802920142226,0.0,0.0,0.5265890341390446,0.5265890341390446,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,Detchd,1950.0,1,0.5265890341390446,1.9070714954756425,3,3,2,0.0,1.2711498482847257,0.0,0.0,0.0,0.0,0.0,Mar,2009,WD,Normal
30,RM,1.637662762520353,2.2935353398958616,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,BrkTil,2,3,-1,1,0.0,1,0.0,2.0488863593143885,2.0488863593143885,GasA,2,Y,SBrkr,2.0488863593143885,0.0,0.0,2.0488863593143885,0.0,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.026672031199051,7,0.0,Detchd,1920.0,1,0.7412763113750154,1.8970839874548464,3,3,0,0.0,0.0,1.7681175901689328,0.0,0.0,0.0,0.0,Nov,2009,Oth,Normal
30,RM,1.5957092304038698,2.270795591589845,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,0.0,2,3,BrkTil,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,1,N,FuseA,2.0039586738584223,0.0,0.0,2.0039586738584223,0.0,0.0,0.5265890341390446,0.0,0.5265890341390446,0.5265890341390446,2,0.959134838920824,7,0.0,Detchd,1965.0,1,0.5265890341390446,1.9070714954756425,3,2,0,0.0,0.0,1.448822238365871,0.0,0.0,0.0,0.0,Oct,2009,WD,Normal
30,RM,1.6313704001963978,2.3076013887014257,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1923,1950,Gable,CompShg,Stucco,Stucco,0.0,3,2,PConc,2,3,-1,1,0.0,1,0.0,2.0065686055580243,2.0065686055580243,GasA,2,Y,SBrkr,2.0380755478691652,0.0,0.0,2.0380755478691652,0.0,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.026672031199051,7,0.0,Detchd,1963.0,1,0.5265890341390446,1.8965639023210192,3,3,2,0.0,0.0,1.6876424851132221,0.0,0.0,0.0,0.0,Feb,2009,WD,Normal
70,RM,1.6313704001963978,2.319405094199375,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,BrkTil,2,3,-1,1,0.0,1,0.0,2.0174527389712082,2.0174527389712082,GasA,2,Y,SBrkr,2.0446214737746717,2.0174527389712082,0.0,2.1187255896390536,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,3,1.1247482629090362,7,0.0,Detchd,1974.0,1,0.7412763113750154,2.025597515002669,3,3,0,0.0,0.0,1.8052356503890232,0.0,0.0,0.0,0.0,Jun,2009,WD,Normal
70,RM,1.6606403793348095,2.3061891929526412,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,6,7,1900,1950,Gable,CompShg,Stucco,BrkFace,0.0,2,2,BrkTil,2,4,1,1,0.0,1,0.0,2.0569655113281993,2.0569655113281993,GasA,3,Y,FuseA,2.0787975826118283,2.0569655113281993,0.0,2.1523311670446357,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,4,1.1622831138840004,7,0.0,Detchd,1930.0,1,0.5265890341390446,1.928696117898278,3,3,2,0.0,1.8662223006181342,0.0,0.0,0.0,0.0,0.0,Jun,2009,WD,Normal
70,RM,1.6313704001963978,2.218003510423322,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1917,2007,Gable,CompShg,Stucco,Stucco,0.0,2,2,BrkTil,3,3,-1,1,0.0,1,0.0,2.0065686055580243,2.0065686055580243,GasA,4,Y,SBrkr,2.0148746255599117,2.0065686055580243,0.0,2.099442924092907,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,4,1.026672031199051,7,0.5265890341390446,Attchd,1917.0,1,0.5265890341390446,1.8928641420201489,3,3,0,0.0,1.7306622908306295,0.0,0.0,0.0,0.0,0.0,May,2009,WD,Normal
30,C (all),1.6529815822765834,2.2084920526786953,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,3,1910,1950,Gable,CompShg,Stucco,Stucco,0.0,2,2,BrkTil,3,3,-1,1,0.0,1,0.0,2.0065686055580243,2.0065686055580243,GasA,4,Y,SBrkr,2.0419524108040656,0.0,0.0,2.0419524108040656,0.0,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.026672031199051,7,0.5265890341390446,NA,0.0,0,0.0,0.0,0,0,0,0.0,1.5099182003836584,0.0,0.0,0.0,0.0,0.0,Jun,2009,WD,Normal
50,RM,1.6313704001963978,2.261173278792782,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,BrkTil,3,3,-1,1,0.0,1,0.0,2.0643766440761278,2.0643766440761278,GasA,4,Y,SBrkr,2.073394817585529,0.0,1.9572644719401497,2.116312478754509,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,Detchd,1920.0,1,0.5265890341390446,1.8464903775306214,2,3,2,0.0,0.0,1.8206950566924849,0.0,0.0,0.0,0.0,Sep,2009,ConLI,Family
70,RM,1.6313704001963978,2.32062575451049,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,2002,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,PConc,3,3,-1,1,0.0,1,0.0,2.029377654835695,2.029377654835695,GasA,4,Y,SBrkr,2.036087065769243,2.029377654835695,0.0,2.1195969787105935,0.0,0.0,0.5265890341390446,0.0,0.959134838920824,0.5265890341390446,3,1.1622831138840004,7,0.0,Detchd,1950.0,1,0.8697416861919439,2.0099614252030538,3,3,2,0.0,0.0,1.8681746132307353,0.0,0.0,0.0,0.0,Sep,2009,WD,Normal
30,C (all),1.6659050929776016,2.317249050697608,Pave,Reg,Lvl,3,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,0.0,2,1,CBlock,2,3,-1,1,0.0,1,0.0,1.8726220769889215,1.8726220769889215,GasA,2,N,SBrkr,2.0388940664353266,0.0,0.0,2.0388940664353266,0.0,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.026672031199051,7,0.0,NA,0.0,0,0.0,0.0,0,0,0,0.0,1.5284269505599697,1.7144962229206409,0.0,0.0,0.0,0.0,Sep,2009,WD,Abnorml
30,RL,1.6529815822765834,2.282101349934939,Pave,Reg,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,6,1923,1950,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,BrkTil,3,3,-1,1,0.0,1,0.0,2.0707154253715525,2.0707154253715525,GasA,2,N,FuseA,2.1123352415059933,0.0,0.0,2.1123352415059933,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.5265890341390446,BuiltIn,1923.0,1,0.5265890341390446,1.8531520084405109,2,3,2,1.8851357588170432,1.63454690370149,0.0,0.0,0.0,0.0,0.0,Sep,2009,WD,Normal
70,RL,1.5957092304038698,2.2522768514195817,Pave,Reg,Lvl,3,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,7,1930,1982,Gable,CompShg,WdShing,Wd Shng,0.0,2,2,CBlock,3,3,-1,1,0.0,1,0.0,1.9016736242907473,1.9016736242907473,GasA,4,Y,SBrkr,2.0680965906034654,2.0126481270406473,0.0,2.1296065089232386,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,2,1.1247482629090362,7,0.5265890341390446,Detchd,1955.0,1,0.5265890341390446,1.919871631657153,3,3,0,1.8719957290222062,1.6313704001963978,0.0,0.0,0.0,0.0,0.0,May,2009,WD,Normal
